task_id,annotator_id,task,ground_truth,answer
121,38,"He died on December 25 , 2001 from a massive heart attack in Granbury , Texas , at the age of 45 .",0,0
121,9,"He died on December 25 , 2001 from a massive heart attack in Granbury , Texas , at the age of 45 .",0,0
121,40,"He died on December 25 , 2001 from a massive heart attack in Granbury , Texas , at the age of 45 .",0,0
121,39,"He died on December 25 , 2001 from a massive heart attack in Granbury , Texas , at the age of 45 .",0,0
121,13,"He died on December 25 , 2001 from a massive heart attack in Granbury , Texas , at the age of 45 .",0,0
122,13,"Željko Božić ( born September 29 , 1974 in Belgrade , Serbia ; died June 7 , 2006 ) was a famous Serbian stuntman and actor .",8,8
122,36,"Željko Božić ( born September 29 , 1974 in Belgrade , Serbia ; died June 7 , 2006 ) was a famous Serbian stuntman and actor .",8,8
122,9,"Željko Božić ( born September 29 , 1974 in Belgrade , Serbia ; died June 7 , 2006 ) was a famous Serbian stuntman and actor .",8,8
122,34,"Željko Božić ( born September 29 , 1974 in Belgrade , Serbia ; died June 7 , 2006 ) was a famous Serbian stuntman and actor .",8,8
122,40,"Željko Božić ( born September 29 , 1974 in Belgrade , Serbia ; died June 7 , 2006 ) was a famous Serbian stuntman and actor .",8,8
122,33,"Željko Božić ( born September 29 , 1974 in Belgrade , Serbia ; died June 7 , 2006 ) was a famous Serbian stuntman and actor .",8,8
122,38,"Željko Božić ( born September 29 , 1974 in Belgrade , Serbia ; died June 7 , 2006 ) was a famous Serbian stuntman and actor .",8,8
122,37,"Željko Božić ( born September 29 , 1974 in Belgrade , Serbia ; died June 7 , 2006 ) was a famous Serbian stuntman and actor .",8,8
123,21,"Alliance Boots was formed last year in a combination of drug distributor Alliance Unichem PLC and retail chain Boots Group PLC and has about 3,000 stores in Britain , seven other European countries and Thailand .",3,3
123,32,"Alliance Boots was formed last year in a combination of drug distributor Alliance Unichem PLC and retail chain Boots Group PLC and has about 3,000 stores in Britain , seven other European countries and Thailand .",3,3
123,39,"Alliance Boots was formed last year in a combination of drug distributor Alliance Unichem PLC and retail chain Boots Group PLC and has about 3,000 stores in Britain , seven other European countries and Thailand .",3,3
123,33,"Alliance Boots was formed last year in a combination of drug distributor Alliance Unichem PLC and retail chain Boots Group PLC and has about 3,000 stores in Britain , seven other European countries and Thailand .",3,3
123,42,"Alliance Boots was formed last year in a combination of drug distributor Alliance Unichem PLC and retail chain Boots Group PLC and has about 3,000 stores in Britain , seven other European countries and Thailand .",3,6
123,2,"Alliance Boots was formed last year in a combination of drug distributor Alliance Unichem PLC and retail chain Boots Group PLC and has about 3,000 stores in Britain , seven other European countries and Thailand .",3,4
123,0,"Alliance Boots was formed last year in a combination of drug distributor Alliance Unichem PLC and retail chain Boots Group PLC and has about 3,000 stores in Britain , seven other European countries and Thailand .",3,3
123,38,"Alliance Boots was formed last year in a combination of drug distributor Alliance Unichem PLC and retail chain Boots Group PLC and has about 3,000 stores in Britain , seven other European countries and Thailand .",3,6
123,10,"Alliance Boots was formed last year in a combination of drug distributor Alliance Unichem PLC and retail chain Boots Group PLC and has about 3,000 stores in Britain , seven other European countries and Thailand .",3,6
123,35,"Alliance Boots was formed last year in a combination of drug distributor Alliance Unichem PLC and retail chain Boots Group PLC and has about 3,000 stores in Britain , seven other European countries and Thailand .",3,6
124,8,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
124,0,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
124,42,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
124,13,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
124,39,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
124,36,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
124,35,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
124,9,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
124,32,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
124,37,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
124,10,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
124,34,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
124,40,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
124,4,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
124,38,"Waldschmidt Hall ( originally West Hall ) is an academic building at the University of Portland in Portland , Oregon , United States .",5,5
125,34,"Swiss Chalet is among the holdings of Cara Operations , which also owns the fast food chain Harvey 's .",6,6
125,13,"Swiss Chalet is among the holdings of Cara Operations , which also owns the fast food chain Harvey 's .",6,6
125,35,"Swiss Chalet is among the holdings of Cara Operations , which also owns the fast food chain Harvey 's .",6,6
125,0,"Swiss Chalet is among the holdings of Cara Operations , which also owns the fast food chain Harvey 's .",6,6
125,2,"Swiss Chalet is among the holdings of Cara Operations , which also owns the fast food chain Harvey 's .",6,4
125,10,"Swiss Chalet is among the holdings of Cara Operations , which also owns the fast food chain Harvey 's .",6,6
126,35,"Prior to joining the charity , she worked as a special advisor to the Chancellor of the Exchequer , Gordon Brown MP .",9,1
126,37,"Prior to joining the charity , she worked as a special advisor to the Chancellor of the Exchequer , Gordon Brown MP .",9,9
126,40,"Prior to joining the charity , she worked as a special advisor to the Chancellor of the Exchequer , Gordon Brown MP .",9,9
126,0,"Prior to joining the charity , she worked as a special advisor to the Chancellor of the Exchequer , Gordon Brown MP .",9,7
126,32,"Prior to joining the charity , she worked as a special advisor to the Chancellor of the Exchequer , Gordon Brown MP .",9,7
126,8,"Prior to joining the charity , she worked as a special advisor to the Chancellor of the Exchequer , Gordon Brown MP .",9,9
126,10,"Prior to joining the charity , she worked as a special advisor to the Chancellor of the Exchequer , Gordon Brown MP .",9,9
126,42,"Prior to joining the charity , she worked as a special advisor to the Chancellor of the Exchequer , Gordon Brown MP .",9,7
126,9,"Prior to joining the charity , she worked as a special advisor to the Chancellor of the Exchequer , Gordon Brown MP .",9,9
126,13,"Prior to joining the charity , she worked as a special advisor to the Chancellor of the Exchequer , Gordon Brown MP .",9,9
126,36,"Prior to joining the charity , she worked as a special advisor to the Chancellor of the Exchequer , Gordon Brown MP .",9,9
126,39,"Prior to joining the charity , she worked as a special advisor to the Chancellor of the Exchequer , Gordon Brown MP .",9,7
127,35,Mehsud 's death comes amid a wave of violence that has killed around 250 people in Pakistan since the army stormed Islamabad 's pro-Taliban Red Mosque earlier this month .,0,0
127,38,Mehsud 's death comes amid a wave of violence that has killed around 250 people in Pakistan since the army stormed Islamabad 's pro-Taliban Red Mosque earlier this month .,0,0
127,5,Mehsud 's death comes amid a wave of violence that has killed around 250 people in Pakistan since the army stormed Islamabad 's pro-Taliban Red Mosque earlier this month .,0,0
127,34,Mehsud 's death comes amid a wave of violence that has killed around 250 people in Pakistan since the army stormed Islamabad 's pro-Taliban Red Mosque earlier this month .,0,0
127,0,Mehsud 's death comes amid a wave of violence that has killed around 250 people in Pakistan since the army stormed Islamabad 's pro-Taliban Red Mosque earlier this month .,0,0
127,10,Mehsud 's death comes amid a wave of violence that has killed around 250 people in Pakistan since the army stormed Islamabad 's pro-Taliban Red Mosque earlier this month .,0,0
127,13,Mehsud 's death comes amid a wave of violence that has killed around 250 people in Pakistan since the army stormed Islamabad 's pro-Taliban Red Mosque earlier this month .,0,0
127,39,Mehsud 's death comes amid a wave of violence that has killed around 250 people in Pakistan since the army stormed Islamabad 's pro-Taliban Red Mosque earlier this month .,0,0
127,32,Mehsud 's death comes amid a wave of violence that has killed around 250 people in Pakistan since the army stormed Islamabad 's pro-Taliban Red Mosque earlier this month .,0,0
127,9,Mehsud 's death comes amid a wave of violence that has killed around 250 people in Pakistan since the army stormed Islamabad 's pro-Taliban Red Mosque earlier this month .,0,0
127,41,Mehsud 's death comes amid a wave of violence that has killed around 250 people in Pakistan since the army stormed Islamabad 's pro-Taliban Red Mosque earlier this month .,0,0
127,37,Mehsud 's death comes amid a wave of violence that has killed around 250 people in Pakistan since the army stormed Islamabad 's pro-Taliban Red Mosque earlier this month .,0,0
127,8,Mehsud 's death comes amid a wave of violence that has killed around 250 people in Pakistan since the army stormed Islamabad 's pro-Taliban Red Mosque earlier this month .,0,0
128,0,Australia 's Foreign Minister Alexander Downer .,4,1
128,35,Australia 's Foreign Minister Alexander Downer .,4,1
128,32,Australia 's Foreign Minister Alexander Downer .,4,1
128,5,Australia 's Foreign Minister Alexander Downer .,4,4
128,37,Australia 's Foreign Minister Alexander Downer .,4,1
128,9,Australia 's Foreign Minister Alexander Downer .,4,4
128,40,Australia 's Foreign Minister Alexander Downer .,4,1
128,13,Australia 's Foreign Minister Alexander Downer .,4,1
129,0,"The Serbian General Staff , also known as the General Staff of the Military of Serbia ( ) , is Serbia 's highest unit of military organization and authority of the military .",5,5
129,4,"The Serbian General Staff , also known as the General Staff of the Military of Serbia ( ) , is Serbia 's highest unit of military organization and authority of the military .",5,5
129,36,"The Serbian General Staff , also known as the General Staff of the Military of Serbia ( ) , is Serbia 's highest unit of military organization and authority of the military .",5,6
129,40,"The Serbian General Staff , also known as the General Staff of the Military of Serbia ( ) , is Serbia 's highest unit of military organization and authority of the military .",5,5
129,13,"The Serbian General Staff , also known as the General Staff of the Military of Serbia ( ) , is Serbia 's highest unit of military organization and authority of the military .",5,5
129,32,"The Serbian General Staff , also known as the General Staff of the Military of Serbia ( ) , is Serbia 's highest unit of military organization and authority of the military .",5,5
129,8,"The Serbian General Staff , also known as the General Staff of the Military of Serbia ( ) , is Serbia 's highest unit of military organization and authority of the military .",5,4
129,42,"The Serbian General Staff , also known as the General Staff of the Military of Serbia ( ) , is Serbia 's highest unit of military organization and authority of the military .",5,5
129,34,"The Serbian General Staff , also known as the General Staff of the Military of Serbia ( ) , is Serbia 's highest unit of military organization and authority of the military .",5,5
130,38,"He went on to Rhodes University in Grahamstown , South Africa , and graduated with a BCom before joining the RAF for five years in 1941 .",2,2
130,35,"He went on to Rhodes University in Grahamstown , South Africa , and graduated with a BCom before joining the RAF for five years in 1941 .",2,2
130,37,"He went on to Rhodes University in Grahamstown , South Africa , and graduated with a BCom before joining the RAF for five years in 1941 .",2,10
130,13,"He went on to Rhodes University in Grahamstown , South Africa , and graduated with a BCom before joining the RAF for five years in 1941 .",2,2
130,7,"He went on to Rhodes University in Grahamstown , South Africa , and graduated with a BCom before joining the RAF for five years in 1941 .",2,10
130,40,"He went on to Rhodes University in Grahamstown , South Africa , and graduated with a BCom before joining the RAF for five years in 1941 .",2,2
130,39,"He went on to Rhodes University in Grahamstown , South Africa , and graduated with a BCom before joining the RAF for five years in 1941 .",2,2
130,42,"He went on to Rhodes University in Grahamstown , South Africa , and graduated with a BCom before joining the RAF for five years in 1941 .",2,2
130,32,"He went on to Rhodes University in Grahamstown , South Africa , and graduated with a BCom before joining the RAF for five years in 1941 .",2,2
130,10,"He went on to Rhodes University in Grahamstown , South Africa , and graduated with a BCom before joining the RAF for five years in 1941 .",2,2
130,34,"He went on to Rhodes University in Grahamstown , South Africa , and graduated with a BCom before joining the RAF for five years in 1941 .",2,2
130,9,"He went on to Rhodes University in Grahamstown , South Africa , and graduated with a BCom before joining the RAF for five years in 1941 .",2,2
131,4,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,5
131,9,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,6
131,34,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,6
131,8,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,6
131,38,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,5
131,0,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,6
131,2,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,6
131,36,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,6
131,21,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,6
131,35,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,6
131,40,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,6
131,37,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,6
131,39,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,5
131,13,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,6
131,32,"Esperanza High School ( EHS ) is a 9th - 12th grade public high school located in Anaheim , California and is part of the Placentia-Yorba Linda Unified School District .",6,6
132,40,"You might even say it 's spreading when you look at the ascent of Hugo Chávez in Venezuela , Evo Morales in Bolivia , Ken Livingstone in London and the "" progressive "" American Net-based left ( which says Hillary Rodham Clinton is too far right ) .",8,2
132,9,"You might even say it 's spreading when you look at the ascent of Hugo Chávez in Venezuela , Evo Morales in Bolivia , Ken Livingstone in London and the "" progressive "" American Net-based left ( which says Hillary Rodham Clinton is too far right ) .",8,2
132,13,"You might even say it 's spreading when you look at the ascent of Hugo Chávez in Venezuela , Evo Morales in Bolivia , Ken Livingstone in London and the "" progressive "" American Net-based left ( which says Hillary Rodham Clinton is too far right ) .",8,1
132,4,"You might even say it 's spreading when you look at the ascent of Hugo Chávez in Venezuela , Evo Morales in Bolivia , Ken Livingstone in London and the "" progressive "" American Net-based left ( which says Hillary Rodham Clinton is too far right ) .",8,2
132,37,"You might even say it 's spreading when you look at the ascent of Hugo Chávez in Venezuela , Evo Morales in Bolivia , Ken Livingstone in London and the "" progressive "" American Net-based left ( which says Hillary Rodham Clinton is too far right ) .",8,1
132,8,"You might even say it 's spreading when you look at the ascent of Hugo Chávez in Venezuela , Evo Morales in Bolivia , Ken Livingstone in London and the "" progressive "" American Net-based left ( which says Hillary Rodham Clinton is too far right ) .",8,4
132,32,"You might even say it 's spreading when you look at the ascent of Hugo Chávez in Venezuela , Evo Morales in Bolivia , Ken Livingstone in London and the "" progressive "" American Net-based left ( which says Hillary Rodham Clinton is too far right ) .",8,2
132,39,"You might even say it 's spreading when you look at the ascent of Hugo Chávez in Venezuela , Evo Morales in Bolivia , Ken Livingstone in London and the "" progressive "" American Net-based left ( which says Hillary Rodham Clinton is too far right ) .",8,2
132,35,"You might even say it 's spreading when you look at the ascent of Hugo Chávez in Venezuela , Evo Morales in Bolivia , Ken Livingstone in London and the "" progressive "" American Net-based left ( which says Hillary Rodham Clinton is too far right ) .",8,1
132,2,"You might even say it 's spreading when you look at the ascent of Hugo Chávez in Venezuela , Evo Morales in Bolivia , Ken Livingstone in London and the "" progressive "" American Net-based left ( which says Hillary Rodham Clinton is too far right ) .",8,2
133,35,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
133,32,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
133,34,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
133,8,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
133,4,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
133,39,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
133,40,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
133,13,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
133,9,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
133,42,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
133,5,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
133,38,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
133,36,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
133,37,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
133,0,"In 2010 , Lusk became the head coach of the John F. Kennedy High School football team in Sacramento , California .",5,5
134,5,"Sylvia 's musical journey began at age three when she was asked to sing at a small church near her hometown of Kokomo , Indiana .",8,8
134,37,"Sylvia 's musical journey began at age three when she was asked to sing at a small church near her hometown of Kokomo , Indiana .",8,8
135,13,""" Oute Ki Esi "" is a CD single by popular Greek artist Marianta Pieridi released in Greece in July 2003 by Universal Music Greece .",8,2
135,38,""" Oute Ki Esi "" is a CD single by popular Greek artist Marianta Pieridi released in Greece in July 2003 by Universal Music Greece .",8,6
135,42,""" Oute Ki Esi "" is a CD single by popular Greek artist Marianta Pieridi released in Greece in July 2003 by Universal Music Greece .",8,2
136,5,"Steven Arnold ( born 12 December 1974 , Warrington , Cheshire ) is an English actor best known for his role as Ashley Peacock in the long running hit show Coronation Street .",8,8
136,33,"Steven Arnold ( born 12 December 1974 , Warrington , Cheshire ) is an English actor best known for his role as Ashley Peacock in the long running hit show Coronation Street .",8,8
136,38,"Steven Arnold ( born 12 December 1974 , Warrington , Cheshire ) is an English actor best known for his role as Ashley Peacock in the long running hit show Coronation Street .",8,8
136,34,"Steven Arnold ( born 12 December 1974 , Warrington , Cheshire ) is an English actor best known for his role as Ashley Peacock in the long running hit show Coronation Street .",8,8
136,13,"Steven Arnold ( born 12 December 1974 , Warrington , Cheshire ) is an English actor best known for his role as Ashley Peacock in the long running hit show Coronation Street .",8,8
136,36,"Steven Arnold ( born 12 December 1974 , Warrington , Cheshire ) is an English actor best known for his role as Ashley Peacock in the long running hit show Coronation Street .",8,8
136,4,"Steven Arnold ( born 12 December 1974 , Warrington , Cheshire ) is an English actor best known for his role as Ashley Peacock in the long running hit show Coronation Street .",8,8
136,40,"Steven Arnold ( born 12 December 1974 , Warrington , Cheshire ) is an English actor best known for his role as Ashley Peacock in the long running hit show Coronation Street .",8,8
136,9,"Steven Arnold ( born 12 December 1974 , Warrington , Cheshire ) is an English actor best known for his role as Ashley Peacock in the long running hit show Coronation Street .",8,8
137,10,"On December 12 , 2010 , Taichi returned to New Japan Pro Wrestling from his latest excursion to Mexican promotion Consejo Mundial de Lucha Libre ( CMLL ) , accompanying IWGP Heavyweight Champion Satoshi Kojima to a match , where he successfully defended his title against Shinsuke Nakamura .",2,2
137,40,"On December 12 , 2010 , Taichi returned to New Japan Pro Wrestling from his latest excursion to Mexican promotion Consejo Mundial de Lucha Libre ( CMLL ) , accompanying IWGP Heavyweight Champion Satoshi Kojima to a match , where he successfully defended his title against Shinsuke Nakamura .",2,4
137,13,"On December 12 , 2010 , Taichi returned to New Japan Pro Wrestling from his latest excursion to Mexican promotion Consejo Mundial de Lucha Libre ( CMLL ) , accompanying IWGP Heavyweight Champion Satoshi Kojima to a match , where he successfully defended his title against Shinsuke Nakamura .",2,2
137,32,"On December 12 , 2010 , Taichi returned to New Japan Pro Wrestling from his latest excursion to Mexican promotion Consejo Mundial de Lucha Libre ( CMLL ) , accompanying IWGP Heavyweight Champion Satoshi Kojima to a match , where he successfully defended his title against Shinsuke Nakamura .",2,2
137,34,"On December 12 , 2010 , Taichi returned to New Japan Pro Wrestling from his latest excursion to Mexican promotion Consejo Mundial de Lucha Libre ( CMLL ) , accompanying IWGP Heavyweight Champion Satoshi Kojima to a match , where he successfully defended his title against Shinsuke Nakamura .",2,4
138,36,"Her dissertation research focused on the history of systems thinking , specifically the lives and work of the five founders of the Society for General Systems Research : Ludwig von Bertalanffy , Kenneth Boulding , Ralph Gerard , James Grier Miller , and Anatol Rapoport .",3,3
138,18,"Her dissertation research focused on the history of systems thinking , specifically the lives and work of the five founders of the Society for General Systems Research : Ludwig von Bertalanffy , Kenneth Boulding , Ralph Gerard , James Grier Miller , and Anatol Rapoport .",3,3
138,8,"Her dissertation research focused on the history of systems thinking , specifically the lives and work of the five founders of the Society for General Systems Research : Ludwig von Bertalanffy , Kenneth Boulding , Ralph Gerard , James Grier Miller , and Anatol Rapoport .",3,3
138,39,"Her dissertation research focused on the history of systems thinking , specifically the lives and work of the five founders of the Society for General Systems Research : Ludwig von Bertalanffy , Kenneth Boulding , Ralph Gerard , James Grier Miller , and Anatol Rapoport .",3,3
138,37,"Her dissertation research focused on the history of systems thinking , specifically the lives and work of the five founders of the Society for General Systems Research : Ludwig von Bertalanffy , Kenneth Boulding , Ralph Gerard , James Grier Miller , and Anatol Rapoport .",3,3
138,32,"Her dissertation research focused on the history of systems thinking , specifically the lives and work of the five founders of the Society for General Systems Research : Ludwig von Bertalanffy , Kenneth Boulding , Ralph Gerard , James Grier Miller , and Anatol Rapoport .",3,3
138,13,"Her dissertation research focused on the history of systems thinking , specifically the lives and work of the five founders of the Society for General Systems Research : Ludwig von Bertalanffy , Kenneth Boulding , Ralph Gerard , James Grier Miller , and Anatol Rapoport .",3,3
138,38,"Her dissertation research focused on the history of systems thinking , specifically the lives and work of the five founders of the Society for General Systems Research : Ludwig von Bertalanffy , Kenneth Boulding , Ralph Gerard , James Grier Miller , and Anatol Rapoport .",3,6
138,40,"Her dissertation research focused on the history of systems thinking , specifically the lives and work of the five founders of the Society for General Systems Research : Ludwig von Bertalanffy , Kenneth Boulding , Ralph Gerard , James Grier Miller , and Anatol Rapoport .",3,3
138,27,"Her dissertation research focused on the history of systems thinking , specifically the lives and work of the five founders of the Society for General Systems Research : Ludwig von Bertalanffy , Kenneth Boulding , Ralph Gerard , James Grier Miller , and Anatol Rapoport .",3,3
138,9,"Her dissertation research focused on the history of systems thinking , specifically the lives and work of the five founders of the Society for General Systems Research : Ludwig von Bertalanffy , Kenneth Boulding , Ralph Gerard , James Grier Miller , and Anatol Rapoport .",3,3
139,40,"In his contest against Nixon , Spence carries the support of Phyllis Schlafly 's Eagle Forum political action committee .",3,3
139,0,"In his contest against Nixon , Spence carries the support of Phyllis Schlafly 's Eagle Forum political action committee .",3,3
139,39,"In his contest against Nixon , Spence carries the support of Phyllis Schlafly 's Eagle Forum political action committee .",3,3
139,42,"In his contest against Nixon , Spence carries the support of Phyllis Schlafly 's Eagle Forum political action committee .",3,3
139,2,"In his contest against Nixon , Spence carries the support of Phyllis Schlafly 's Eagle Forum political action committee .",3,4
139,37,"In his contest against Nixon , Spence carries the support of Phyllis Schlafly 's Eagle Forum political action committee .",3,3
139,4,"In his contest against Nixon , Spence carries the support of Phyllis Schlafly 's Eagle Forum political action committee .",3,3
139,8,"In his contest against Nixon , Spence carries the support of Phyllis Schlafly 's Eagle Forum political action committee .",3,3
139,32,"In his contest against Nixon , Spence carries the support of Phyllis Schlafly 's Eagle Forum political action committee .",3,3
140,32,Dr. Aderem co-founded the Institute for Systems Biology with Leroy Hood and Ruedi Aebersold in 2000 and served as its Director until 2011 .,3,3
140,0,Dr. Aderem co-founded the Institute for Systems Biology with Leroy Hood and Ruedi Aebersold in 2000 and served as its Director until 2011 .,3,3
140,8,Dr. Aderem co-founded the Institute for Systems Biology with Leroy Hood and Ruedi Aebersold in 2000 and served as its Director until 2011 .,3,3
140,36,Dr. Aderem co-founded the Institute for Systems Biology with Leroy Hood and Ruedi Aebersold in 2000 and served as its Director until 2011 .,3,3
140,13,Dr. Aderem co-founded the Institute for Systems Biology with Leroy Hood and Ruedi Aebersold in 2000 and served as its Director until 2011 .,3,3
140,40,Dr. Aderem co-founded the Institute for Systems Biology with Leroy Hood and Ruedi Aebersold in 2000 and served as its Director until 2011 .,3,3
140,42,Dr. Aderem co-founded the Institute for Systems Biology with Leroy Hood and Ruedi Aebersold in 2000 and served as its Director until 2011 .,3,3
140,4,Dr. Aderem co-founded the Institute for Systems Biology with Leroy Hood and Ruedi Aebersold in 2000 and served as its Director until 2011 .,3,3
140,9,Dr. Aderem co-founded the Institute for Systems Biology with Leroy Hood and Ruedi Aebersold in 2000 and served as its Director until 2011 .,3,3
140,39,Dr. Aderem co-founded the Institute for Systems Biology with Leroy Hood and Ruedi Aebersold in 2000 and served as its Director until 2011 .,3,3
140,35,Dr. Aderem co-founded the Institute for Systems Biology with Leroy Hood and Ruedi Aebersold in 2000 and served as its Director until 2011 .,3,3
140,37,Dr. Aderem co-founded the Institute for Systems Biology with Leroy Hood and Ruedi Aebersold in 2000 and served as its Director until 2011 .,3,3
141,8,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
141,13,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
141,40,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
141,9,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
141,35,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
141,10,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
141,38,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
141,39,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
141,32,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
141,2,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
141,36,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
141,4,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
141,0,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
141,37,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
141,34,"Bond taught at several universities while completing his doctorate , including Langston University in Langston , Oklahoma ; Fisk University and Dillard University in New Orleans , Louisiana .",5,5
142,34,"They remained married for forty-four years , residing primarily in Palm Springs , California , until Powell died at the age of 91 .",0,2
142,36,"They remained married for forty-four years , residing primarily in Palm Springs , California , until Powell died at the age of 91 .",0,2
142,0,"They remained married for forty-four years , residing primarily in Palm Springs , California , until Powell died at the age of 91 .",0,0
