task_id,annotator_id,answer,ground_truth,task
3XU9MCX6VOO5NQ90UNSE9QUP3A1R2Z,A3KN0O7VP8YSZY,org:place_of_headquarters,org:place_of_headquarters,"WOCC 's call letters used to belong to the college station for Onondaga Community College in Syracuse , NY ( which has been replaced by an online-only station ) ."
3XU9MCX6VOO5NQ90UNSE9QUP3A1R2Z,ARFAW0SGYEMFL,org:place_of_headquarters,org:place_of_headquarters,"WOCC 's call letters used to belong to the college station for Onondaga Community College in Syracuse , NY ( which has been replaced by an online-only station ) ."
3XU9MCX6VOO5NQ90UNSE9QUP3A1R2Z,A2EEL9YYUHL5SK,org:place_of_headquarters,org:place_of_headquarters,"WOCC 's call letters used to belong to the college station for Onondaga Community College in Syracuse , NY ( which has been replaced by an online-only station ) ."
3XU9MCX6VOO5NQ90UNSE9QUP3A1R2Z,A2SD7GN80U31GW,org:place_of_headquarters,org:place_of_headquarters,"WOCC 's call letters used to belong to the college station for Onondaga Community College in Syracuse , NY ( which has been replaced by an online-only station ) ."
3XU9MCX6VOO5NQ90UNSE9QUP3A1R2Z,A31O43Y575I5C2,org:place_of_headquarters,org:place_of_headquarters,"WOCC 's call letters used to belong to the college station for Onondaga Community College in Syracuse , NY ( which has been replaced by an online-only station ) ."
3XU9MCX6VOO5NQ90UNSE9QUP3A1R2Z,A1FGKIKJYSL1MI,org:place_of_headquarters,org:place_of_headquarters,"WOCC 's call letters used to belong to the college station for Onondaga Community College in Syracuse , NY ( which has been replaced by an online-only station ) ."
3XU9MCX6VOO5NQ90UNSE9QUP3A1R2Z,AHL33DDQX8O6K,org:place_of_headquarters,org:place_of_headquarters,"WOCC 's call letters used to belong to the college station for Onondaga Community College in Syracuse , NY ( which has been replaced by an online-only station ) ."
3XU9MCX6VOO5NQ90UNSE9QUP3A1R2Z,A34QZDSTKZ3JO9,org:place_of_headquarters,org:place_of_headquarters,"WOCC 's call letters used to belong to the college station for Onondaga Community College in Syracuse , NY ( which has been replaced by an online-only station ) ."
3Y3CZJSZ9K5XMNSNC6UC7XX1NKSR50,A2QVMCGDLTWV9,org:subsidiaries,org:subsidiaries,"The use of mobile phones spread fast in Albania since Albanian Mobile Communications was bought in 1998 from Greece 's Cosmote , which is owned by OTE , Greece 's telecommunications company ."
3Y3CZJSZ9K5XMNSNC6UC7XX1NKSR50,A3SDFAOJW87FGP,org:subsidiaries,org:subsidiaries,"The use of mobile phones spread fast in Albania since Albanian Mobile Communications was bought in 1998 from Greece 's Cosmote , which is owned by OTE , Greece 's telecommunications company ."
3Y3CZJSZ9K5XMNSNC6UC7XX1NKSR50,A2SD7GN80U31GW,org:subsidiaries,org:subsidiaries,"The use of mobile phones spread fast in Albania since Albanian Mobile Communications was bought in 1998 from Greece 's Cosmote , which is owned by OTE , Greece 's telecommunications company ."
3Y3CZJSZ9K5XMNSNC6UC7XX1NKSR50,A14WWG6NKBDWGP,org:subsidiaries,org:subsidiaries,"The use of mobile phones spread fast in Albania since Albanian Mobile Communications was bought in 1998 from Greece 's Cosmote , which is owned by OTE , Greece 's telecommunications company ."
3Y3CZJSZ9K5XMNSNC6UC7XX1NKSR50,A1FGKIKJYSL1MI,org:subsidiaries,org:subsidiaries,"The use of mobile phones spread fast in Albania since Albanian Mobile Communications was bought in 1998 from Greece 's Cosmote , which is owned by OTE , Greece 's telecommunications company ."
3Y3CZJSZ9K5XMNSNC6UC7XX1NKSR50,A31O43Y575I5C2,org:subsidiaries,org:subsidiaries,"The use of mobile phones spread fast in Albania since Albanian Mobile Communications was bought in 1998 from Greece 's Cosmote , which is owned by OTE , Greece 's telecommunications company ."
3Y3CZJSZ9K5XMNSNC6UC7XX1NKSR50,AHL33DDQX8O6K,org:subsidiaries,org:subsidiaries,"The use of mobile phones spread fast in Albania since Albanian Mobile Communications was bought in 1998 from Greece 's Cosmote , which is owned by OTE , Greece 's telecommunications company ."
3Y3CZJSZ9K5XMNSNC6UC7XX1NKSR50,A1G94QON7A9K0N,org:subsidiaries,org:subsidiaries,"The use of mobile phones spread fast in Albania since Albanian Mobile Communications was bought in 1998 from Greece 's Cosmote , which is owned by OTE , Greece 's telecommunications company ."
3Y3CZJSZ9K5XMNSNC6UC7XX1NKSR50,A2EEL9YYUHL5SK,org:subsidiaries,org:subsidiaries,"The use of mobile phones spread fast in Albania since Albanian Mobile Communications was bought in 1998 from Greece 's Cosmote , which is owned by OTE , Greece 's telecommunications company ."
3Y3CZJSZ9K5XMNSNC6UC7XX1NKSR50,AJPQEZBVJXVE9,org:subsidiaries,org:subsidiaries,"The use of mobile phones spread fast in Albania since Albanian Mobile Communications was bought in 1998 from Greece 's Cosmote , which is owned by OTE , Greece 's telecommunications company ."
3Y3CZJSZ9K5XMNSNC6UC7XX1NKSR50,A34QZDSTKZ3JO9,org:subsidiaries,org:subsidiaries,"The use of mobile phones spread fast in Albania since Albanian Mobile Communications was bought in 1998 from Greece 's Cosmote , which is owned by OTE , Greece 's telecommunications company ."
3Y3CZJSZ9K5XMNSNC6UC7XX1NKSR50,A5TI9UQEPLNWI,org:subsidiaries,org:subsidiaries,"The use of mobile phones spread fast in Albania since Albanian Mobile Communications was bought in 1998 from Greece 's Cosmote , which is owned by OTE , Greece 's telecommunications company ."
3Y3CZJSZ9K5XMNSNC6UC7XX1NKSR50,A3KN0O7VP8YSZY,org:subsidiaries,org:subsidiaries,"The use of mobile phones spread fast in Albania since Albanian Mobile Communications was bought in 1998 from Greece 's Cosmote , which is owned by OTE , Greece 's telecommunications company ."
3Y3CZJSZ9K5XMNSNC6UC7XX1NKSR50,ARFAW0SGYEMFL,org:subsidiaries,org:subsidiaries,"The use of mobile phones spread fast in Albania since Albanian Mobile Communications was bought in 1998 from Greece 's Cosmote , which is owned by OTE , Greece 's telecommunications company ."
3Y3N5A7N4GL4RVPFI03SWV1KC2XYMZ,A1CA46R2A6TV9W,per:places_of_residence,per:place_of_death,"Burton died at age 58 from a brain haemorrhage on 5 August 1984 at his home in Céligny , Switzerland , and is buried there ."
3Y3N5A7N4GL4RVPFI03SWV1KC2XYMZ,A1DRFDGG2KCOI2,per:place_of_death,per:place_of_death,"Burton died at age 58 from a brain haemorrhage on 5 August 1984 at his home in Céligny , Switzerland , and is buried there ."
3Y3N5A7N4GL4RVPFI03SWV1KC2XYMZ,ARFAW0SGYEMFL,per:place_of_death,per:place_of_death,"Burton died at age 58 from a brain haemorrhage on 5 August 1984 at his home in Céligny , Switzerland , and is buried there ."
3Y3N5A7N4GL4RVPFI03SWV1KC2XYMZ,AHL33DDQX8O6K,per:place_of_death,per:place_of_death,"Burton died at age 58 from a brain haemorrhage on 5 August 1984 at his home in Céligny , Switzerland , and is buried there ."
3Y3N5A7N4GL4RVPFI03SWV1KC2XYMZ,A34QZDSTKZ3JO9,per:place_of_death,per:place_of_death,"Burton died at age 58 from a brain haemorrhage on 5 August 1984 at his home in Céligny , Switzerland , and is buried there ."
3YGE63DIN893ZCN8EUY6D19RYRX0WS,A1DRFDGG2KCOI2,per:employee_or_member_of,per:places_of_residence,"ZAMAN ( Time ) : -- Turkish President Abdullah Gul , who is on a formal visit to India , held talks with Indian President Pratibha Patil and Prime Minister Manmohan Singh and said Turkey was eager to enhance ties with India ."
3YGE63DIN893ZCN8EUY6D19RYRX0WS,A14WWG6NKBDWGP,per:places_of_residence,per:places_of_residence,"ZAMAN ( Time ) : -- Turkish President Abdullah Gul , who is on a formal visit to India , held talks with Indian President Pratibha Patil and Prime Minister Manmohan Singh and said Turkey was eager to enhance ties with India ."
3YGE63DIN893ZCN8EUY6D19RYRX0WS,AHL33DDQX8O6K,per:top_member_employee_of_org,per:places_of_residence,"ZAMAN ( Time ) : -- Turkish President Abdullah Gul , who is on a formal visit to India , held talks with Indian President Pratibha Patil and Prime Minister Manmohan Singh and said Turkey was eager to enhance ties with India ."
3ZQX1VYFTDHDCSJ9ICKBPM2NEN9O8Q,A1FGKIKJYSL1MI,per:employee_or_member_of,per:employee_or_member_of,"Hammond later told Robert Shelton that he decided to sign Dylan "" on the spot , "" and invited him to the Columbia offices for a more formal audition recording ."
3ZQX1VYFTDHDCSJ9ICKBPM2NEN9O8Q,A31XNLA9REVGXL,per:employee_or_member_of,per:employee_or_member_of,"Hammond later told Robert Shelton that he decided to sign Dylan "" on the spot , "" and invited him to the Columbia offices for a more formal audition recording ."
3ZQX1VYFTDHDCSJ9ICKBPM2NEN9O8Q,ARFAW0SGYEMFL,per:employee_or_member_of,per:employee_or_member_of,"Hammond later told Robert Shelton that he decided to sign Dylan "" on the spot , "" and invited him to the Columbia offices for a more formal audition recording ."
3ZQX1VYFTDHDCSJ9ICKBPM2NEN9O8Q,A03922113RU44GENR8ATX,per:top_member_employee_of_org,per:employee_or_member_of,"Hammond later told Robert Shelton that he decided to sign Dylan "" on the spot , "" and invited him to the Columbia offices for a more formal audition recording ."
3ZQX1VYFTDHDCSJ9ICKBPM2NEN9O8Q,A2SD7GN80U31GW,per:employee_or_member_of,per:employee_or_member_of,"Hammond later told Robert Shelton that he decided to sign Dylan "" on the spot , "" and invited him to the Columbia offices for a more formal audition recording ."
3ZQX1VYFTDHDCSJ9ICKBPM2NEN9O8Q,AJPQEZBVJXVE9,per:employee_or_member_of,per:employee_or_member_of,"Hammond later told Robert Shelton that he decided to sign Dylan "" on the spot , "" and invited him to the Columbia offices for a more formal audition recording ."
3ZQX1VYFTDHDCSJ9ICKBPM2NEN9O8Q,A3SDFAOJW87FGP,per:employee_or_member_of,per:employee_or_member_of,"Hammond later told Robert Shelton that he decided to sign Dylan "" on the spot , "" and invited him to the Columbia offices for a more formal audition recording ."
3ZQX1VYFTDHDCSJ9ICKBPM2NEN9O8Q,A3UV55HC87DO9C,org:place_of_headquarters,per:employee_or_member_of,"Hammond later told Robert Shelton that he decided to sign Dylan "" on the spot , "" and invited him to the Columbia offices for a more formal audition recording ."
3ZTE0JGGCE4FOV9MZO0GR8Y64EUOCW,A1G94QON7A9K0N,org:subsidiaries,org:subsidiaries,"The , more popularly known as the Ministry of War of Japan , was cabinet-level ministry in the Empire of Japan charged with the administrative affairs of the Imperial Japanese Army ( IJA ) ."
3ZTE0JGGCE4FOV9MZO0GR8Y64EUOCW,A26T6O5EFR54A9,org:subsidiaries,org:subsidiaries,"The , more popularly known as the Ministry of War of Japan , was cabinet-level ministry in the Empire of Japan charged with the administrative affairs of the Imperial Japanese Army ( IJA ) ."
3ZTE0JGGCE4FOV9MZO0GR8Y64EUOCW,A1FGKIKJYSL1MI,org:subsidiaries,org:subsidiaries,"The , more popularly known as the Ministry of War of Japan , was cabinet-level ministry in the Empire of Japan charged with the administrative affairs of the Imperial Japanese Army ( IJA ) ."
3ZTE0JGGCE4FOV9MZO0GR8Y64EUOCW,AJPQEZBVJXVE9,org:subsidiaries,org:subsidiaries,"The , more popularly known as the Ministry of War of Japan , was cabinet-level ministry in the Empire of Japan charged with the administrative affairs of the Imperial Japanese Army ( IJA ) ."
3ZTE0JGGCE4FOV9MZO0GR8Y64EUOCW,A2SD7GN80U31GW,org:subsidiaries,org:subsidiaries,"The , more popularly known as the Ministry of War of Japan , was cabinet-level ministry in the Empire of Japan charged with the administrative affairs of the Imperial Japanese Army ( IJA ) ."
3ZTE0JGGCE4FOV9MZO0GR8Y64EUOCW,AHL33DDQX8O6K,org:subsidiaries,org:subsidiaries,"The , more popularly known as the Ministry of War of Japan , was cabinet-level ministry in the Empire of Japan charged with the administrative affairs of the Imperial Japanese Army ( IJA ) ."
3ZTE0JGGCE4FOV9MZO0GR8Y64EUOCW,A31O43Y575I5C2,org:subsidiaries,org:subsidiaries,"The , more popularly known as the Ministry of War of Japan , was cabinet-level ministry in the Empire of Japan charged with the administrative affairs of the Imperial Japanese Army ( IJA ) ."
3ZTE0JGGCE4FOV9MZO0GR8Y64EUOCW,A150CIC6SJN8JC,org:subsidiaries,org:subsidiaries,"The , more popularly known as the Ministry of War of Japan , was cabinet-level ministry in the Empire of Japan charged with the administrative affairs of the Imperial Japanese Army ( IJA ) ."
3ZTE0JGGCE4FOV9MZO0GR8Y64EUOCW,ARFAW0SGYEMFL,org:subsidiaries,org:subsidiaries,"The , more popularly known as the Ministry of War of Japan , was cabinet-level ministry in the Empire of Japan charged with the administrative affairs of the Imperial Japanese Army ( IJA ) ."
3ZFRE2BDQ9QFQXYOST7KLJQKP1BZX3,A31XNLA9REVGXL,per:employee_or_member_of,per:places_of_residence,The Curtin Government refers to the federal Executive Government of Australia led by Prime Minister John Curtin .
3ZFRE2BDQ9QFQXYOST7KLJQKP1BZX3,A15NNYXDLCI2SR,per:top_member_employee_of_org,per:places_of_residence,The Curtin Government refers to the federal Executive Government of Australia led by Prime Minister John Curtin .
3ZFRE2BDQ9QFQXYOST7KLJQKP1BZX3,A1DRFDGG2KCOI2,per:employee_or_member_of,per:places_of_residence,The Curtin Government refers to the federal Executive Government of Australia led by Prime Minister John Curtin .
3ZFRE2BDQ9QFQXYOST7KLJQKP1BZX3,A3SDFAOJW87FGP,per:top_member_employee_of_org,per:places_of_residence,The Curtin Government refers to the federal Executive Government of Australia led by Prime Minister John Curtin .
3ZFRE2BDQ9QFQXYOST7KLJQKP1BZX3,AJWES6SFIP3AT,per:top_member_employee_of_org,per:places_of_residence,The Curtin Government refers to the federal Executive Government of Australia led by Prime Minister John Curtin .
3SBX2M1TKDZFE39NLMM2XFHIR3LQ4L,A1G94QON7A9K0N,org:subsidiaries,org:subsidiaries,T-Mobile International AG is a holding company for Deutsche Telekom AG 's various mobile communications subsidiaries outside Germany .
3SBX2M1TKDZFE39NLMM2XFHIR3LQ4L,AJWES6SFIP3AT,org:subsidiaries,org:subsidiaries,T-Mobile International AG is a holding company for Deutsche Telekom AG 's various mobile communications subsidiaries outside Germany .
3SBX2M1TKDZFE39NLMM2XFHIR3LQ4L,A2SD7GN80U31GW,org:subsidiaries,org:subsidiaries,T-Mobile International AG is a holding company for Deutsche Telekom AG 's various mobile communications subsidiaries outside Germany .
3SBX2M1TKDZFE39NLMM2XFHIR3LQ4L,A14WWG6NKBDWGP,org:subsidiaries,org:subsidiaries,T-Mobile International AG is a holding company for Deutsche Telekom AG 's various mobile communications subsidiaries outside Germany .
3SBX2M1TKDZFE39NLMM2XFHIR3LQ4L,A31XNLA9REVGXL,org:subsidiaries,org:subsidiaries,T-Mobile International AG is a holding company for Deutsche Telekom AG 's various mobile communications subsidiaries outside Germany .
3SBX2M1TKDZFE39NLMM2XFHIR3LQ4L,A34QZDSTKZ3JO9,org:subsidiaries,org:subsidiaries,T-Mobile International AG is a holding company for Deutsche Telekom AG 's various mobile communications subsidiaries outside Germany .
3SBX2M1TKDZFE39NLMM2XFHIR3LQ4L,A3SDFAOJW87FGP,org:subsidiaries,org:subsidiaries,T-Mobile International AG is a holding company for Deutsche Telekom AG 's various mobile communications subsidiaries outside Germany .
3SBX2M1TKDZFE39NLMM2XFHIR3LQ4L,A21I4DTJGWJYQJ,org:subsidiaries,org:subsidiaries,T-Mobile International AG is a holding company for Deutsche Telekom AG 's various mobile communications subsidiaries outside Germany .
3SBX2M1TKDZFE39NLMM2XFHIR3LQ4L,A1DRFDGG2KCOI2,org:subsidiaries,org:subsidiaries,T-Mobile International AG is a holding company for Deutsche Telekom AG 's various mobile communications subsidiaries outside Germany .
3SBX2M1TKDZFE39NLMM2XFHIR3LQ4L,A15NNYXDLCI2SR,org:subsidiaries,org:subsidiaries,T-Mobile International AG is a holding company for Deutsche Telekom AG 's various mobile communications subsidiaries outside Germany .
3SBX2M1TKDZFE39NLMM2XFHIR3LQ4L,ARFAW0SGYEMFL,org:subsidiaries,org:subsidiaries,T-Mobile International AG is a holding company for Deutsche Telekom AG 's various mobile communications subsidiaries outside Germany .
3SBX2M1TKDZFE39NLMM2XFHIR3LQ4L,A2EEL9YYUHL5SK,org:subsidiaries,org:subsidiaries,T-Mobile International AG is a holding company for Deutsche Telekom AG 's various mobile communications subsidiaries outside Germany .
3SBX2M1TKDZFE39NLMM2XFHIR3LQ4L,A26T6O5EFR54A9,org:subsidiaries,org:subsidiaries,T-Mobile International AG is a holding company for Deutsche Telekom AG 's various mobile communications subsidiaries outside Germany .
3SBX2M1TKDZFE39NLMM2XFHIR3LQ4L,AJPQEZBVJXVE9,org:subsidiaries,org:subsidiaries,T-Mobile International AG is a holding company for Deutsche Telekom AG 's various mobile communications subsidiaries outside Germany .
3MG8450X2OMTVP2N0FYVAEP2LKNUPL,A26T6O5EFR54A9,per:place_of_birth,per:place_of_birth,"Anthony Minghella ( aged 54 ) was born 6 January 1954 in Ryde , Isle of Wight , England and died 18 March 2008 ."
3MG8450X2OMTVP2N0FYVAEP2LKNUPL,A1DRFDGG2KCOI2,per:place_of_birth,per:place_of_birth,"Anthony Minghella ( aged 54 ) was born 6 January 1954 in Ryde , Isle of Wight , England and died 18 March 2008 ."
3MG8450X2OMTVP2N0FYVAEP2LKNUPL,A34QZDSTKZ3JO9,per:place_of_birth,per:place_of_birth,"Anthony Minghella ( aged 54 ) was born 6 January 1954 in Ryde , Isle of Wight , England and died 18 March 2008 ."
3MG8450X2OMTVP2N0FYVAEP2LKNUPL,A2SD7GN80U31GW,per:place_of_birth,per:place_of_birth,"Anthony Minghella ( aged 54 ) was born 6 January 1954 in Ryde , Isle of Wight , England and died 18 March 2008 ."
3MG8450X2OMTVP2N0FYVAEP2LKNUPL,A5TI9UQEPLNWI,per:place_of_birth,per:place_of_birth,"Anthony Minghella ( aged 54 ) was born 6 January 1954 in Ryde , Isle of Wight , England and died 18 March 2008 ."
3MG8450X2OMTVP2N0FYVAEP2LKNUPL,A31XNLA9REVGXL,per:place_of_birth,per:place_of_birth,"Anthony Minghella ( aged 54 ) was born 6 January 1954 in Ryde , Isle of Wight , England and died 18 March 2008 ."
3MG8450X2OMTVP2N0FYVAEP2LKNUPL,A15NNYXDLCI2SR,per:place_of_birth,per:place_of_birth,"Anthony Minghella ( aged 54 ) was born 6 January 1954 in Ryde , Isle of Wight , England and died 18 March 2008 ."
3N3WJQXELS2UKSENP3VINELQXJ32LD,A3SDFAOJW87FGP,per:places_of_residence,per:place_of_birth,"Chief Babatunji Olowofoyeku , OFR , SAN ( May 21 , 1917 - March 26 , 2003 ) was a Nigerian politician , educationist , lawyer and leader , a Yoruba and native of Ilesha in Osun State of Nigeria , whose political career started in the mid-1950s ."
3N3WJQXELS2UKSENP3VINELQXJ32LD,AJPQEZBVJXVE9,per:employee_or_member_of,per:place_of_birth,"Chief Babatunji Olowofoyeku , OFR , SAN ( May 21 , 1917 - March 26 , 2003 ) was a Nigerian politician , educationist , lawyer and leader , a Yoruba and native of Ilesha in Osun State of Nigeria , whose political career started in the mid-1950s ."
3N3WJQXELS2UKSENP3VINELQXJ32LD,A15NNYXDLCI2SR,per:top_member_employee_of_org,per:place_of_birth,"Chief Babatunji Olowofoyeku , OFR , SAN ( May 21 , 1917 - March 26 , 2003 ) was a Nigerian politician , educationist , lawyer and leader , a Yoruba and native of Ilesha in Osun State of Nigeria , whose political career started in the mid-1950s ."
3N3WJQXELS2UKSENP3VINELQXJ32LD,A34QZDSTKZ3JO9,per:places_of_residence,per:place_of_birth,"Chief Babatunji Olowofoyeku , OFR , SAN ( May 21 , 1917 - March 26 , 2003 ) was a Nigerian politician , educationist , lawyer and leader , a Yoruba and native of Ilesha in Osun State of Nigeria , whose political career started in the mid-1950s ."
3N3WJQXELS2UKSENP3VINELQXJ32LD,A14WWG6NKBDWGP,per:places_of_residence,per:place_of_birth,"Chief Babatunji Olowofoyeku , OFR , SAN ( May 21 , 1917 - March 26 , 2003 ) was a Nigerian politician , educationist , lawyer and leader , a Yoruba and native of Ilesha in Osun State of Nigeria , whose political career started in the mid-1950s ."
3N3WJQXELS2UKSENP3VINELQXJ32LD,A1DRFDGG2KCOI2,per:employee_or_member_of,per:place_of_birth,"Chief Babatunji Olowofoyeku , OFR , SAN ( May 21 , 1917 - March 26 , 2003 ) was a Nigerian politician , educationist , lawyer and leader , a Yoruba and native of Ilesha in Osun State of Nigeria , whose political career started in the mid-1950s ."
3N3WJQXELS2UKSENP3VINELQXJ32LD,A31XNLA9REVGXL,per:places_of_residence,per:place_of_birth,"Chief Babatunji Olowofoyeku , OFR , SAN ( May 21 , 1917 - March 26 , 2003 ) was a Nigerian politician , educationist , lawyer and leader , a Yoruba and native of Ilesha in Osun State of Nigeria , whose political career started in the mid-1950s ."
3QREJ3J4339P18IDE91MNA7KEJOLKH,A15NNYXDLCI2SR,per:place_of_birth,per:place_of_birth,"Danielia Cotton ( born September 24 , 1967 ) is an American rock singer , songwriter and guitarist from Hopewell , New Jersey ."
3QREJ3J4339P18IDE91MNA7KEJOLKH,A5TI9UQEPLNWI,per:places_of_residence,per:place_of_birth,"Danielia Cotton ( born September 24 , 1967 ) is an American rock singer , songwriter and guitarist from Hopewell , New Jersey ."
3QREJ3J4339P18IDE91MNA7KEJOLKH,A3SDFAOJW87FGP,per:places_of_residence,per:place_of_birth,"Danielia Cotton ( born September 24 , 1967 ) is an American rock singer , songwriter and guitarist from Hopewell , New Jersey ."
3QREJ3J4339P18IDE91MNA7KEJOLKH,A31XNLA9REVGXL,per:place_of_birth,per:place_of_birth,"Danielia Cotton ( born September 24 , 1967 ) is an American rock singer , songwriter and guitarist from Hopewell , New Jersey ."
3QREJ3J4339P18IDE91MNA7KEJOLKH,A1DRFDGG2KCOI2,per:place_of_birth,per:place_of_birth,"Danielia Cotton ( born September 24 , 1967 ) is an American rock singer , songwriter and guitarist from Hopewell , New Jersey ."
3QREJ3J4339P18IDE91MNA7KEJOLKH,A1G94QON7A9K0N,per:places_of_residence,per:place_of_birth,"Danielia Cotton ( born September 24 , 1967 ) is an American rock singer , songwriter and guitarist from Hopewell , New Jersey ."
36D1BWBEHNDEQAW8PFWXNR0FXOT2MF,A3SDFAOJW87FGP,per:place_of_death,per:place_of_death,"Maddox represented several proven and alleged crime victims including the family of Michael Stewart , a Brooklyn man who died while in custody of the New York City Transit Police ."
36D1BWBEHNDEQAW8PFWXNR0FXOT2MF,AJPQEZBVJXVE9,per:place_of_death,per:place_of_death,"Maddox represented several proven and alleged crime victims including the family of Michael Stewart , a Brooklyn man who died while in custody of the New York City Transit Police ."
36D1BWBEHNDEQAW8PFWXNR0FXOT2MF,A1DRFDGG2KCOI2,per:place_of_death,per:place_of_death,"Maddox represented several proven and alleged crime victims including the family of Michael Stewart , a Brooklyn man who died while in custody of the New York City Transit Police ."
36D1BWBEHNDEQAW8PFWXNR0FXOT2MF,A14WWG6NKBDWGP,per:place_of_death,per:place_of_death,"Maddox represented several proven and alleged crime victims including the family of Michael Stewart , a Brooklyn man who died while in custody of the New York City Transit Police ."
36D1BWBEHNDEQAW8PFWXNR0FXOT2MF,A2SD7GN80U31GW,per:place_of_death,per:place_of_death,"Maddox represented several proven and alleged crime victims including the family of Michael Stewart , a Brooklyn man who died while in custody of the New York City Transit Police ."
36D1BWBEHNDEQAW8PFWXNR0FXOT2MF,A26T6O5EFR54A9,per:place_of_death,per:place_of_death,"Maddox represented several proven and alleged crime victims including the family of Michael Stewart , a Brooklyn man who died while in custody of the New York City Transit Police ."
36D1BWBEHNDEQAW8PFWXNR0FXOT2MF,ARFAW0SGYEMFL,per:places_of_residence,per:place_of_death,"Maddox represented several proven and alleged crime victims including the family of Michael Stewart , a Brooklyn man who died while in custody of the New York City Transit Police ."
36D1BWBEHNDEQAW8PFWXNR0FXOT2MF,AJWES6SFIP3AT,per:place_of_death,per:place_of_death,"Maddox represented several proven and alleged crime victims including the family of Michael Stewart , a Brooklyn man who died while in custody of the New York City Transit Police ."
36D1BWBEHNDEQAW8PFWXNR0FXOT2MF,A15NNYXDLCI2SR,per:place_of_death,per:place_of_death,"Maddox represented several proven and alleged crime victims including the family of Michael Stewart , a Brooklyn man who died while in custody of the New York City Transit Police ."
36D1BWBEHNDEQAW8PFWXNR0FXOT2MF,A34QZDSTKZ3JO9,per:place_of_death,per:place_of_death,"Maddox represented several proven and alleged crime victims including the family of Michael Stewart , a Brooklyn man who died while in custody of the New York City Transit Police ."
3GITHABACYXK8SH81GBX06PF2E32NF,A1G94QON7A9K0N,per:place_of_death,per:place_of_death,Actor and Oscar-winning director Sydney Pollack dies of cancer at 73 in Los Angeles
3GITHABACYXK8SH81GBX06PF2E32NF,A3KN0O7VP8YSZY,per:place_of_death,per:place_of_death,Actor and Oscar-winning director Sydney Pollack dies of cancer at 73 in Los Angeles
3GITHABACYXK8SH81GBX06PF2E32NF,A3SDFAOJW87FGP,per:place_of_death,per:place_of_death,Actor and Oscar-winning director Sydney Pollack dies of cancer at 73 in Los Angeles
3GITHABACYXK8SH81GBX06PF2E32NF,A14WWG6NKBDWGP,per:place_of_death,per:place_of_death,Actor and Oscar-winning director Sydney Pollack dies of cancer at 73 in Los Angeles
3GITHABACYXK8SH81GBX06PF2E32NF,A15NNYXDLCI2SR,per:place_of_death,per:place_of_death,Actor and Oscar-winning director Sydney Pollack dies of cancer at 73 in Los Angeles
3GITHABACYXK8SH81GBX06PF2E32NF,A34QZDSTKZ3JO9,per:place_of_death,per:place_of_death,Actor and Oscar-winning director Sydney Pollack dies of cancer at 73 in Los Angeles
3GITHABACYXK8SH81GBX06PF2E32NF,A2SD7GN80U31GW,per:place_of_death,per:place_of_death,Actor and Oscar-winning director Sydney Pollack dies of cancer at 73 in Los Angeles
3GITHABACYXK8SH81GBX06PF2E32NF,A1DRFDGG2KCOI2,per:place_of_death,per:place_of_death,Actor and Oscar-winning director Sydney Pollack dies of cancer at 73 in Los Angeles
3GITHABACYXK8SH81GBX06PF2E32NF,A31XNLA9REVGXL,per:place_of_death,per:place_of_death,Actor and Oscar-winning director Sydney Pollack dies of cancer at 73 in Los Angeles
3GITHABACYXK8SH81GBX06PF2E32NF,AJPQEZBVJXVE9,per:place_of_death,per:place_of_death,Actor and Oscar-winning director Sydney Pollack dies of cancer at 73 in Los Angeles
3GITHABACYXK8SH81GBX06PF2E32NF,A5TI9UQEPLNWI,per:place_of_death,per:place_of_death,Actor and Oscar-winning director Sydney Pollack dies of cancer at 73 in Los Angeles
3SU800BH864EV1320SDKAJFCQG9UQC,A1DRFDGG2KCOI2,per:place_of_birth,per:place_of_birth,"Richard Oakes was born in Perivale , West London , and grew up in the Parkstone area of Poole , Dorset , in the southwest of England ."
3SU800BH864EV1320SDKAJFCQG9UQC,A5TI9UQEPLNWI,per:place_of_birth,per:place_of_birth,"Richard Oakes was born in Perivale , West London , and grew up in the Parkstone area of Poole , Dorset , in the southwest of England ."
3SU800BH864EV1320SDKAJFCQG9UQC,A34QZDSTKZ3JO9,per:place_of_birth,per:place_of_birth,"Richard Oakes was born in Perivale , West London , and grew up in the Parkstone area of Poole , Dorset , in the southwest of England ."
3SU800BH864EV1320SDKAJFCQG9UQC,A2SD7GN80U31GW,per:place_of_birth,per:place_of_birth,"Richard Oakes was born in Perivale , West London , and grew up in the Parkstone area of Poole , Dorset , in the southwest of England ."
3SU800BH864EV1320SDKAJFCQG9UQC,A26T6O5EFR54A9,per:place_of_birth,per:place_of_birth,"Richard Oakes was born in Perivale , West London , and grew up in the Parkstone area of Poole , Dorset , in the southwest of England ."
3SU800BH864EV1320SDKAJFCQG9UQC,AJPQEZBVJXVE9,per:place_of_birth,per:place_of_birth,"Richard Oakes was born in Perivale , West London , and grew up in the Parkstone area of Poole , Dorset , in the southwest of England ."
3SU800BH864EV1320SDKAJFCQG9UQC,A15NNYXDLCI2SR,per:place_of_birth,per:place_of_birth,"Richard Oakes was born in Perivale , West London , and grew up in the Parkstone area of Poole , Dorset , in the southwest of England ."
